Quote ID,Quote time,Expired Time,Cost
9399378172855,2020-11-18,2020-12-18,7923
3785896117885,2019-04-02,2019-05-02,9949
4549981188643,2020-05-14,2020-06-13,46059
6498864752045,2022-05-23,2022-06-22,31217
2861070831370,2019-08-10,2019-09-09,36500
0097475592680,2019-12-31,2020-01-30,17387
1850991946158,2022-11-19,2022-12-19,30232
7262279428920,2020-07-06,2020-08-05,8367
4817976538613,2022-01-22,2022-02-21,13311
3446173118017,2019-01-29,2019-02-28,37898
6632770134674,2020-11-23,2020-12-23,14472
4383091453822,2021-06-01,2021-07-01,22354
8969727640017,2021-09-07,2021-10-07,35271
8102646068696,2018-03-08,2018-04-07,46341
5992186237842,2020-10-15,2020-11-14,23915
3338658395962,2018-02-01,2018-03-03,37916
9605500060069,2022-03-26,2022-04-25,40309
0340025448600,2021-07-31,2021-08-30,18223
4737562581734,2018-07-01,2018-07-31,11719
8923255636225,2018-11-24,2018-12-24,40745
7569952507614,2022-07-30,2022-08-29,8093
8914230206984,2021-04-25,2021-05-25,7119
4364525930430,2021-07-05,2021-08-04,14081
8053581123851,2022-04-24,2022-05-24,15185
7519302436675,2018-08-01,2018-08-31,16548
2215972180812,2020-01-26,2020-02-25,26685
3911602885476,2019-07-06,2019-08-05,27020
5928345449290,2019-01-07,2019-02-06,12256
1835201304485,2020-08-29,2020-09-28,36379
3144513268407,2022-10-22,2022-11-21,15917
0280832257531,2019-11-11,2019-12-11,40812
6999228580330,2018-03-26,2018-04-25,28401
5452872642607,2019-09-12,2019-10-12,22026
7983101761229,2021-08-16,2021-09-15,8874
1475264562493,2018-06-14,2018-07-14,21072
2420209113888,2022-02-01,2022-03-03,42783
6325571495753,2020-08-03,2020-09-02,27459
0078938538773,2021-01-15,2021-02-14,36197
4306102384205,2021-08-01,2021-08-31,13085
1386379266674,2019-12-27,2020-01-26,36375
7673928698272,2018-10-20,2018-11-19,27510
6291787667836,2019-11-16,2019-12-16,39529
2159964942227,2020-08-05,2020-09-04,46297
2193705536832,2018-03-28,2018-04-27,19677
6580871655577,2022-08-13,2022-09-12,8855
3910511566490,2022-06-10,2022-07-10,35142
9956485599380,2019-06-17,2019-07-17,20437
7976042685976,2020-10-17,2020-11-16,10518
2579410853967,2018-06-11,2018-07-11,28449
3973230533365,2021-05-19,2021-06-18,31734
0879342234387,2022-06-14,2022-07-14,16288
9952536234071,2022-03-07,2022-04-06,20703
7164084943530,2018-12-02,2019-01-01,12703
6487400249484,2018-10-20,2018-11-19,25646
8021702746265,2020-12-08,2021-01-07,10268
7398938964574,2022-08-11,2022-09-10,21178
4183870578445,2022-11-13,2022-12-13,11339
2373840417542,2021-01-09,2021-02-08,6039
6234943877366,2022-01-21,2022-02-20,44417
6559565662504,2022-01-12,2022-02-11,11598
4616146545150,2018-06-13,2018-07-13,36952
2983349506359,2019-09-08,2019-10-08,37257
5855670091545,2019-10-11,2019-11-10,21540
7472511316216,2018-09-01,2018-10-01,14682
8309443417652,2018-10-04,2018-11-03,14690
9376543806845,2018-10-20,2018-11-19,47881
3748146350722,2019-11-28,2019-12-28,8361
1496875635468,2018-01-07,2018-02-06,18744
6015154577630,2020-11-30,2020-12-30,47764
9593657015219,2021-03-09,2021-04-08,36771
7798025872063,2020-07-30,2020-08-29,8813
6976004949543,2020-04-06,2020-05-06,10866
8132425800773,2022-06-19,2022-07-19,30720
7437356412004,2019-12-13,2020-01-12,25766
8079259212757,2019-04-25,2019-05-25,28407
1135565108744,2018-05-19,2018-06-18,20973
0306947521364,2021-12-01,2021-12-31,6880
8696208596845,2019-12-20,2020-01-19,41291
7313354724250,2021-08-10,2021-09-09,16807
6488326834402,2019-04-30,2019-05-30,13943
5755059918633,2021-12-05,2022-01-04,31073
4195248396407,2019-01-30,2019-03-01,12916
5528158105682,2019-06-19,2019-07-19,35300
0175911849267,2020-02-04,2020-03-05,13105
6154723533261,2021-02-18,2021-03-20,21943
3628894374075,2021-02-08,2021-03-10,16345
5979751264052,2022-01-30,2022-03-01,12333
0690223763839,2020-08-31,2020-09-30,24855
4878017069220,2018-10-11,2018-11-10,38266
8009758546459,2019-02-22,2019-03-24,21001
8649985223015,2018-02-25,2018-03-27,9228
0840526831234,2018-11-24,2018-12-24,8647
7662223071187,2019-06-09,2019-07-09,39469
5708156509778,2018-11-12,2018-12-12,10936
1021141224666,2018-02-08,2018-03-10,30375
6416060905782,2018-06-16,2018-07-16,22175
9102626520168,2018-01-15,2018-02-14,21676
4961323623849,2020-02-06,2020-03-07,6538
5274232022634,2018-10-17,2018-11-16,41067
4552265978656,2021-09-30,2021-10-30,29294
6836501858413,2019-01-14,2019-02-13,42126
1382668072551,2022-07-09,2022-08-08,45295
3145441746500,2022-03-20,2022-04-19,38718
5691555643856,2021-01-17,2021-02-16,43370
7168335228896,2020-04-17,2020-05-17,48010
1756684025745,2020-11-08,2020-12-08,17397
6349905610926,2022-08-18,2022-09-17,31606
4597508163369,2020-03-24,2020-04-23,22147
9439517740481,2020-05-01,2020-05-31,44175
3169048304321,2019-09-14,2019-10-14,25254
9636404785055,2022-09-10,2022-10-10,9058
0353379791896,2019-06-18,2019-07-18,35282
2541873669249,2022-08-09,2022-09-08,14498
1144556728557,2018-02-24,2018-03-26,12766
3593385855992,2021-10-25,2021-11-24,49529
1726141069469,2018-12-16,2019-01-15,14537
1363756727379,2018-05-28,2018-06-27,48617
6580264843666,2020-01-01,2020-01-31,36322
1547287205838,2022-05-25,2022-06-24,12992
7765693487028,2020-12-22,2021-01-21,7460
6764754437959,2019-06-05,2019-07-05,17497
1270953619133,2018-05-22,2018-06-21,16876
9920552735780,2018-05-02,2018-06-01,32488
0997479062441,2018-09-26,2018-10-26,10424
5289073969222,2021-10-08,2021-11-07,5134
6345428379043,2022-01-04,2022-02-03,47539
4246813869144,2021-09-15,2021-10-15,49078
4158004165938,2022-03-29,2022-04-28,31675
1314330663774,2021-10-19,2021-11-18,37056
6485333586225,2019-07-01,2019-07-31,7625
9891183592069,2022-02-14,2022-03-16,7479
4816983415139,2022-01-02,2022-02-01,13254
9592726028976,2018-11-06,2018-12-06,14863
9755727581264,2021-04-24,2021-05-24,8977
5974851429158,2019-10-21,2019-11-20,12274
4623100941477,2020-06-03,2020-07-03,8105
8242663324266,2020-12-14,2021-01-13,36532
7784233541532,2019-05-09,2019-06-08,5578
1609784006575,2019-12-20,2020-01-19,8152
0332633262853,2019-11-28,2019-12-28,43133
5865291059152,2021-02-25,2021-03-27,10910
9496371964934,2018-05-30,2018-06-29,22972
5318899471913,2022-08-07,2022-09-06,42606
0501106328604,2021-07-04,2021-08-03,12617
9466351251385,2019-08-22,2019-09-21,40969
8276073552148,2019-04-13,2019-05-13,11368
0044155736919,2018-02-01,2018-03-03,39223
9706327730040,2018-10-15,2018-11-14,24775
7356896837071,2020-12-05,2021-01-04,17203
3663994920531,2021-12-31,2022-01-30,44491
9433341221864,2021-01-05,2021-02-04,39266
1965510559198,2020-05-28,2020-06-27,36599
2284576774024,2020-06-23,2020-07-23,44445
9233525409916,2021-12-09,2022-01-08,6479
6506806024744,2020-12-13,2021-01-12,23989
1313397725777,2018-05-21,2018-06-20,37636
2233708666454,2018-12-07,2019-01-06,41859
0362159610241,2018-10-07,2018-11-06,20820
3165084347810,2019-03-03,2019-04-02,23987
3384217724834,2022-01-08,2022-02-07,7465
9887828057857,2021-01-26,2021-02-25,46674
2467034766636,2019-05-26,2019-06-25,35645
6715171054113,2021-09-11,2021-10-11,29466
5675910450815,2020-01-28,2020-02-27,37915
2908282659382,2020-12-26,2021-01-25,23922
2226488824961,2018-11-04,2018-12-04,20357
9832484654001,2018-02-26,2018-03-28,49491
8186166549675,2020-04-25,2020-05-25,48636
1280674458119,2022-06-17,2022-07-17,46526
9764196263984,2021-08-17,2021-09-16,23715
3508892563810,2019-07-20,2019-08-19,15093
0972812271131,2022-01-14,2022-02-13,20944
4188667212533,2022-01-12,2022-02-11,31527
5223329547109,2019-03-18,2019-04-17,46416
5819749587124,2020-10-09,2020-11-08,9956
1538642134894,2019-03-22,2019-04-21,8715
2070378305463,2020-11-08,2020-12-08,31881
8472909269185,2022-11-02,2022-12-02,29461
6878492007678,2018-01-08,2018-02-07,38974
4800174826279,2020-06-25,2020-07-25,39694
2948549976944,2020-02-23,2020-03-24,31071
9814601864661,2021-07-22,2021-08-21,42275
3392553841375,2018-01-12,2018-02-11,14012
6158568496354,2022-02-22,2022-03-24,36849
8969371788905,2021-08-20,2021-09-19,25181
1737994088705,2021-12-31,2022-01-30,25943
0475021468045,2019-10-07,2019-11-06,44625
2903386206531,2022-03-25,2022-04-24,43315
9247422908656,2018-10-27,2018-11-26,20457
2521353040799,2020-09-19,2020-10-19,14277
8897280657206,2018-03-29,2018-04-28,46594
8075513024852,2022-03-29,2022-04-28,12353
2252801926678,2018-02-02,2018-03-04,12470
4462167505525,2018-06-06,2018-07-06,25434
5249865303603,2019-10-02,2019-11-01,14384
2002892571314,2020-11-30,2020-12-30,30430
3673070335692,2021-06-02,2021-07-02,28997
9000108000828,2020-10-25,2020-11-24,20729
2786527726804,2020-06-11,2020-07-11,43971
1562555571361,2021-04-04,2021-05-04,36163
2560247090045,2020-11-04,2020-12-04,6808
3731222669795,2018-04-30,2018-05-30,31322
5130552526989,2018-11-26,2018-12-26,30703
5320131571855,2018-04-30,2018-05-30,22163
4510201384015,2021-06-03,2021-07-03,34862
1184851402219,2021-04-20,2021-05-20,31994
5634038474783,2019-09-09,2019-10-09,48265
3403123698623,2019-03-06,2019-04-05,47077
1087329984494,2022-07-29,2022-08-28,25969
4097877874595,2019-01-22,2019-02-21,22250
9191757119877,2021-05-03,2021-06-02,33572
4711180240334,2021-05-23,2021-06-22,6508
3407934995537,2019-07-23,2019-08-22,46585
0455616760020,2020-10-10,2020-11-09,49859
0566917998767,2019-02-08,2019-03-10,40467
7249167846776,2021-12-07,2022-01-06,20821
5807695916280,2019-11-05,2019-12-05,43405
9778468673623,2018-03-27,2018-04-26,42631
6374998101235,2018-04-24,2018-05-24,12874
1043339952281,2018-08-05,2018-09-04,29483
5975448763358,2018-09-13,2018-10-13,18562
9997154853815,2020-01-03,2020-02-02,28466
6062179154278,2018-03-09,2018-04-08,11798
3447123993654,2018-11-19,2018-12-19,15184
5890349576046,2020-02-25,2020-03-26,22627
0382090419017,2022-06-20,2022-07-20,23585
9389112595569,2020-05-24,2020-06-23,10202
2558678985627,2019-12-07,2020-01-06,36796
5692759439320,2021-10-28,2021-11-27,32175
8597701319705,2022-09-21,2022-10-21,36673
6011415721484,2020-06-13,2020-07-13,47537
6955492439323,2019-05-13,2019-06-12,22902
4622460650739,2022-08-15,2022-09-14,5112
0073009850341,2022-08-20,2022-09-19,19935
8405122619420,2022-05-11,2022-06-10,49458
2954198094946,2021-11-16,2021-12-16,19150
9902698119662,2022-06-27,2022-07-27,20660
0821218837703,2021-09-25,2021-10-25,48380
6737667654980,2020-05-22,2020-06-21,34732
1227428186331,2021-10-20,2021-11-19,31006
0409664087387,2021-02-25,2021-03-27,5147
3325728873093,2018-11-15,2018-12-15,25653
2821321575385,2021-02-02,2021-03-04,5984
4180208588695,2021-07-24,2021-08-23,26204
2058553729945,2020-03-31,2020-04-30,18271
4870257974203,2018-12-29,2019-01-28,30913
3521800984163,2018-06-08,2018-07-08,6973
5996337179586,2019-11-06,2019-12-06,18116
1856708316092,2021-07-18,2021-08-17,22920
6035271905178,2020-12-28,2021-01-27,47128
2587519458051,2021-05-02,2021-06-01,43788
8044561705129,2018-06-21,2018-07-21,5473
5218283562930,2021-10-04,2021-11-03,47803
3772974752144,2020-08-06,2020-09-05,31375
7017930098291,2019-12-05,2020-01-04,41083
4421443089043,2018-06-01,2018-07-01,22777
4013634270882,2019-11-27,2019-12-27,39274
5565204605116,2020-10-31,2020-11-30,41599
4334774270533,2022-03-04,2022-04-03,46216
0532417007285,2018-04-16,2018-05-16,29660
0184272945167,2019-04-25,2019-05-25,9475
5728995661109,2020-04-29,2020-05-29,5004
8467117570895,2021-09-09,2021-10-09,49407
9063519753844,2018-07-22,2018-08-21,38190
3542951066379,2019-07-30,2019-08-29,40317
3821688867931,2020-08-17,2020-09-16,22321
8425058488778,2018-08-27,2018-09-26,39166
5204089239442,2018-10-21,2018-11-20,26544
0020052681484,2019-01-07,2019-02-06,16775
8125528851896,2020-10-07,2020-11-06,13629
8915702349376,2019-01-18,2019-02-17,17084
2875513630222,2021-07-25,2021-08-24,39292
1020161489284,2019-10-28,2019-11-27,31237
6844373327401,2022-08-06,2022-09-05,28293
5933879780252,2021-12-24,2022-01-23,44962
1427831918820,2021-07-26,2021-08-25,43270
4888574899727,2020-06-01,2020-07-01,15065
3621620964267,2019-10-18,2019-11-17,24661
2195807674290,2020-07-10,2020-08-09,26378
6947701759971,2020-01-17,2020-02-16,38447
3872380822865,2019-08-13,2019-09-12,29226
2623910162033,2021-07-12,2021-08-11,49588
7877929525562,2022-03-20,2022-04-19,13113
2147906803804,2020-05-20,2020-06-19,28101
5888848358867,2018-11-11,2018-12-11,28483
8699911768561,2021-03-17,2021-04-16,18719
1904576090474,2022-10-04,2022-11-03,42825
7110106881496,2021-08-06,2021-09-05,48526
0951343700884,2022-02-11,2022-03-13,16351
4040995442900,2018-05-29,2018-06-28,49487
6960941662078,2021-09-26,2021-10-26,6315
6816087396608,2018-09-24,2018-10-24,49743
6283373287269,2021-12-24,2022-01-23,42224
0526012372831,2018-02-13,2018-03-15,8737
3261481042300,2019-11-23,2019-12-23,12916
7784853825128,2019-06-12,2019-07-12,6937
6407675336900,2020-07-11,2020-08-10,25411
7244293642070,2019-11-08,2019-12-08,23853
2826040097934,2020-03-20,2020-04-19,14267
5641414658774,2022-05-04,2022-06-03,15727
7617623328294,2019-10-22,2019-11-21,45126
3277393058032,2022-07-07,2022-08-06,26035
8768780002462,2018-03-28,2018-04-27,31118
1667424417365,2020-05-18,2020-06-17,23570
2179767965643,2018-02-28,2018-03-30,33636
5357338485579,2019-03-09,2019-04-08,28913
9339365328346,2022-11-29,2022-12-29,39501
2237161128764,2022-05-21,2022-06-20,24274
6425464950380,2019-03-28,2019-04-27,27548
0180581415162,2022-05-24,2022-06-23,20609
1362476449462,2021-02-07,2021-03-09,24863
1683871150310,2018-03-20,2018-04-19,40515
5456688345813,2020-03-18,2020-04-17,41914
2016747895265,2018-09-16,2018-10-16,48154
3598540029188,2021-01-20,2021-02-19,47282
4416631119008,2021-10-01,2021-10-31,29773
5467694622713,2021-05-19,2021-06-18,12748
2263973085803,2022-03-20,2022-04-19,26475
7808151981789,2020-02-01,2020-03-02,49045
2726916988888,2022-04-01,2022-05-01,49531
2788018234638,2022-03-20,2022-04-19,49350
4281412966344,2020-10-13,2020-11-12,15582
7673757694872,2022-01-25,2022-02-24,49868
3131166203664,2019-04-11,2019-05-11,26170
5662527888223,2018-02-16,2018-03-18,38676
1894187080066,2019-05-23,2019-06-22,26270
8183769478418,2022-04-23,2022-05-23,28587
8910716594217,2019-04-02,2019-05-02,8635
2170283525113,2021-02-25,2021-03-27,13680
2528357861795,2019-01-20,2019-02-19,16315
2883359772167,2020-11-22,2020-12-22,15346
4434105526466,2018-07-19,2018-08-18,14415
2873880108696,2022-07-23,2022-08-22,48097
3636334274984,2020-10-07,2020-11-06,42441
1745412739405,2018-03-27,2018-04-26,43165
1007241052194,2020-04-18,2020-05-18,16135
0759958132621,2022-05-23,2022-06-22,38741
4236096901044,2020-09-26,2020-10-26,46520
6689211383993,2022-05-06,2022-06-05,34407
3158418823906,2020-06-13,2020-07-13,27945
5634500903490,2022-11-17,2022-12-17,21306
9115439881081,2019-05-30,2019-06-29,28818
3428435496736,2019-10-23,2019-11-22,31425
2335013001576,2018-02-03,2018-03-05,11070
2490390028728,2020-02-12,2020-03-13,39186
5351946379718,2019-04-03,2019-05-03,28971
5742158347945,2020-02-09,2020-03-10,29050
6318698296594,2021-01-22,2021-02-21,10248
5348308692790,2019-08-17,2019-09-16,23500
1008765120741,2018-02-19,2018-03-21,18731
9898983241746,2020-03-14,2020-04-13,41376
3778967190733,2019-05-23,2019-06-22,47681
2973669181688,2018-08-02,2018-09-01,11498
4891478707050,2018-01-03,2018-02-02,25014
2165264140843,2020-04-20,2020-05-20,21777
0992830310735,2020-06-13,2020-07-13,18539
2171251958384,2019-12-25,2020-01-24,8437
4908495273144,2021-12-09,2022-01-08,49687
6629323804238,2021-08-06,2021-09-05,14982
3151305651309,2018-08-29,2018-09-28,36056
1032565627353,2019-06-26,2019-07-26,26574
0669613828465,2018-04-02,2018-05-02,25372
0548707957505,2020-10-07,2020-11-06,21823
0531635502657,2021-01-09,2021-02-08,9373
8750629025343,2022-06-06,2022-07-06,40502
4507961609052,2020-09-10,2020-10-10,32143
3047476629233,2019-08-10,2019-09-09,15489
6699091156952,2021-06-03,2021-07-03,20720
3455777702102,2019-03-09,2019-04-08,12646
2228079104155,2020-07-12,2020-08-11,41965
2311359797656,2020-01-07,2020-02-06,45964
5950453213784,2019-02-06,2019-03-08,23474
4392195502800,2018-03-21,2018-04-20,31430
5738065067380,2021-01-28,2021-02-27,38187
0327173486036,2022-08-03,2022-09-02,29208
5955498966411,2018-12-23,2019-01-22,37970
9453652449382,2022-08-10,2022-09-09,42631
0096889750563,2018-10-11,2018-11-10,30960
6404495516079,2018-05-17,2018-06-16,21761
7941900511247,2018-07-03,2018-08-02,45735
7557163468077,2020-02-01,2020-03-02,42930
4001755086536,2021-05-04,2021-06-03,31753
6670729446331,2020-09-13,2020-10-13,47178
7362459450625,2019-08-30,2019-09-29,38680
7826026236833,2022-03-21,2022-04-20,6275
9708229332308,2022-07-24,2022-08-23,25523
4408850008263,2020-09-22,2020-10-22,45940
2155807036986,2019-07-30,2019-08-29,30080
8778674288827,2019-07-28,2019-08-27,22612
8888428835686,2020-02-06,2020-03-07,15893
5211606577642,2021-06-15,2021-07-15,47874
3479490746939,2021-08-12,2021-09-11,9774
1327388945419,2021-01-16,2021-02-15,37549
7394927769250,2022-03-25,2022-04-24,39749
7726675298650,2020-06-03,2020-07-03,10952
8025151557724,2019-08-20,2019-09-19,33211
1668437605954,2022-01-26,2022-02-25,38577
1398910825189,2020-02-10,2020-03-11,8723
6457746206700,2021-12-14,2022-01-13,27483
7993807108235,2022-04-02,2022-05-02,46384
1198820671292,2018-01-27,2018-02-26,5844
5913619263313,2021-01-12,2021-02-11,28810
0820777127126,2022-07-16,2022-08-15,46694
9023787352842,2022-03-19,2022-04-18,13745
9570337122399,2020-03-31,2020-04-30,8852
9832923297837,2019-07-01,2019-07-31,7291
6947280804338,2022-06-26,2022-07-26,40064
1100292529520,2020-07-07,2020-08-06,41705
9700051592288,2019-12-28,2020-01-27,20660
7562084194905,2020-08-08,2020-09-07,8467
8783975705966,2018-10-31,2018-11-30,49718
1473227632344,2021-09-27,2021-10-27,31437
5931316924696,2019-09-29,2019-10-29,13555
0106544527062,2019-01-17,2019-02-16,22005
4035299930871,2019-12-16,2020-01-15,47386
9344124095179,2020-04-24,2020-05-24,29278
7951489262515,2020-06-14,2020-07-14,26574
2661249011448,2018-10-13,2018-11-12,26695
3224481279367,2019-06-23,2019-07-23,8509
8476001818555,2022-06-09,2022-07-09,47180
7370193128144,2022-02-12,2022-03-14,42378
1524458190797,2019-02-26,2019-03-28,19892
4223952581991,2020-01-21,2020-02-20,23921
4349818508848,2018-11-09,2018-12-09,8871
8381805543193,2022-05-11,2022-06-10,48407
2622759013742,2021-01-12,2021-02-11,25288
5718211081446,2022-04-22,2022-05-22,35234
0842390607274,2021-12-16,2022-01-15,41336
2606956253804,2019-10-22,2019-11-21,48556
4160148469469,2022-11-16,2022-12-16,26499
0251818353035,2019-08-27,2019-09-26,8044
8237930453800,2021-05-02,2021-06-01,24707
4990709426002,2021-12-18,2022-01-17,29977
8079040791393,2020-09-28,2020-10-28,17905
8154507636070,2018-09-21,2018-10-21,38452
7465018573244,2021-08-20,2021-09-19,46874
8570914665531,2021-04-16,2021-05-16,21984
4479295475262,2019-02-13,2019-03-15,17337
2685402694323,2022-09-29,2022-10-29,39796
8010982166283,2021-07-15,2021-08-14,34382
3612744949940,2020-07-25,2020-08-24,33014
0183484025742,2020-09-14,2020-10-14,41345
9216294807336,2020-08-09,2020-09-08,12115
9716024668577,2020-02-25,2020-03-26,13855
1104406785758,2022-04-28,2022-05-28,24977
6760808078246,2021-12-10,2022-01-09,30348
7752719668059,2019-11-10,2019-12-10,19990
2842856876723,2018-10-02,2018-11-01,35389
4360244676772,2019-07-22,2019-08-21,43209
6080448894458,2020-12-14,2021-01-13,41736
0899647092413,2020-09-14,2020-10-14,38313
4025189577958,2019-08-01,2019-08-31,40150
0401170815874,2018-02-19,2018-03-21,35639
8574843880850,2021-07-14,2021-08-13,23761
5669360863677,2019-08-12,2019-09-11,41349
7473721496514,2020-11-05,2020-12-05,19510
1137210291153,2018-07-23,2018-08-22,38675
4274711594820,2020-08-08,2020-09-07,6911
8663285417578,2020-07-15,2020-08-14,14177
9466152240014,2018-12-18,2019-01-17,5730
9532672755571,2022-02-16,2022-03-18,46993
1944146950005,2019-08-22,2019-09-21,36421
8064055343248,2018-03-02,2018-04-01,29554
1392229438566,2021-10-16,2021-11-15,31270
6983346945867,2021-12-22,2022-01-21,29265
2983615274029,2022-05-24,2022-06-23,20489
0297433503882,2022-07-03,2022-08-02,18957
0699296219717,2018-03-23,2018-04-22,20003
