DeliveryID,Scheduled_time,Actual_time,Cost,Handled_ComID,Deliverd_ToID
1778981949951,2017-05-15,2017-05-13,1400,01044997,5387488429383
5400027680110,2022-05-25,2022-05-27,1593,48688994,1262513886772
6581861900332,2018-01-02,2018-01-01,2336,64050249,2333951297778
3332143215483,2014-01-16,2014-01-17,4325,44693459,3395683062429
0162579304313,2013-05-19,2013-05-20,3060,37402846,6845769564950
8034501674608,2022-02-21,2022-02-22,3860,42139102,3269150757241
1377531555460,2012-07-03,2012-07-05,3032,19708751,0259020654841
8504642548484,2016-07-10,2016-07-11,3102,82269647,3594487411925
2738460902395,2013-01-31,2013-01-31,2237,05597994,3423645160743
6440965790341,2013-05-05,2013-05-03,1381,17350259,4777880025442
5237635018925,2021-12-02,2021-12-02,4696,74326686,7000903365490
4791437893063,2017-05-30,2017-05-28,3499,46288172,7441526904947
7272883201888,2012-05-18,2012-05-16,4737,58909645,7739320349188
8381351679582,2019-08-23,2019-08-25,1346,44948382,3731665169524
9841362015605,2011-12-29,2011-12-31,1789,35965039,3489883703548
0584292306397,2015-04-20,2015-04-21,4880,19745930,7170346266811
8579128484754,2019-08-30,2019-08-29,4085,04480501,0957611462393
4070868441105,2016-07-02,2016-07-01,3691,68387693,9765378096314
8660239263533,2016-05-14,2016-05-12,1033,82748890,5221805993600
4390230455500,2012-03-08,2012-03-08,2013,14358357,4899952005333
9076442469102,2011-11-22,2011-11-23,1905,45358098,6107701639981
7164654828670,2021-01-10,2021-01-08,2608,25214116,8109710338143
7349944604664,2021-10-15,2021-10-17,4745,98560639,6489648416307
4965985940948,2014-06-09,2014-06-07,2390,05048755,8267730234453
7028966807894,2020-11-06,2020-11-05,1877,73954576,2756403818817
6129079043757,2022-07-28,2022-07-30,4331,73863205,0081959062974
5959089271120,2018-02-17,2018-02-15,1513,51378202,7116902624404
7351216514335,2014-08-28,2014-08-26,1519,76025716,9717782976331
9719975401187,2019-10-27,2019-10-29,4338,63464764,2703025341391
2796280351885,2013-11-30,2013-11-29,3142,55572606,3987512498228
6481588866501,2014-02-26,2014-02-27,4968,03843291,6027462192641
3658910986968,2014-09-08,2014-09-10,4817,53117014,8816021676894
3439416070043,2017-06-20,2017-06-21,2681,96311134,2235127265706
7904028304917,2015-03-05,2015-03-07,4505,14229862,8431277668136
5934469284310,2020-02-09,2020-02-10,1865,46042705,1416372109019
3309989168655,2015-02-09,2015-02-11,4281,56120059,0287769844346
7235033773703,2012-08-28,2012-08-29,1818,68384982,5146863092990
8074188274517,2021-03-05,2021-03-05,2231,11811527,8938012412745
2323370729745,2011-07-06,2011-07-06,1780,02824130,5979956958275
0015179903977,2022-04-03,2022-04-02,2421,43915095,1234462227364
6884132131429,2022-07-14,2022-07-13,1108,48930055,0959264839010
3559247211320,2019-03-29,2019-03-27,1333,72426791,4525397739402
3888994942912,2017-12-14,2017-12-12,2209,61937581,3647288385138
4055068972987,2015-01-13,2015-01-11,1952,67712373,8390935687110
8992558411327,2022-09-07,2022-09-07,3712,02549484,4555434987350
7656932696458,2016-08-09,2016-08-07,1270,64408101,9132430482222
6699405109759,2016-09-03,2016-09-05,4126,92892415,5461012682434
2336374008105,2018-08-10,2018-08-11,1723,87104806,3441678585302
7934363057773,2020-09-30,2020-09-28,1435,91366979,3362107315768
8772336300971,2018-05-11,2018-05-11,3390,24556200,5901996056611
4630139814207,2011-11-26,2011-11-24,4045,68478940,7703774455887
8541443657311,2021-12-02,2021-12-04,4055,83888809,8815128200452
2145746047518,2012-03-07,2012-03-07,2863,66876090,2495899601458
4282635958864,2022-05-20,2022-05-20,1863,47589841,9089150453769
1021624587219,2020-10-13,2020-10-11,2485,71889825,1960014436891
1222173530729,2016-03-24,2016-03-24,2515,94243543,0852471584226
5179798398080,2016-09-14,2016-09-16,1014,59220985,6086486604271
1611448110399,2012-09-27,2012-09-26,3084,09024311,7222347497081
8693550372714,2013-07-09,2013-07-07,1303,07111273,9976868952212
2455028007414,2011-05-31,2011-06-02,2651,17187268,3253578492433
9973188959051,2017-12-28,2017-12-27,2988,65567760,1101337517465
5209922852727,2015-11-24,2015-11-26,1824,41656747,4623372524538
7893847041380,2012-10-12,2012-10-12,1858,09689664,4746997297295
2581508323276,2016-09-18,2016-09-19,1090,96205532,7161997125411
5906283306127,2015-11-08,2015-11-09,3784,48235723,9752807565565
1926776927305,2014-09-01,2014-08-30,3815,94366181,1851271525759
1011883825931,2012-05-24,2012-05-25,1101,05427161,8553005710327
1264102560100,2012-05-23,2012-05-23,3894,63758450,7984190395852
6794173987469,2016-01-19,2016-01-21,3004,14931222,2417219903349
6927149187581,2013-01-15,2013-01-15,3657,62724708,7092084457323
6934408560139,2014-06-24,2014-06-26,3417,18901986,6618475984110
9061191907067,2013-08-18,2013-08-16,1587,19244228,8951170486533
3896247732821,2014-12-01,2014-12-03,4282,96206164,5033696905927
2469037965375,2014-03-20,2014-03-22,1031,64985169,2002000750426
9523636698331,2011-11-01,2011-11-02,1523,87413809,1573690970001
0263607100744,2019-09-04,2019-09-06,3154,80554721,2721406681454
4632722309084,2018-05-16,2018-05-17,1536,16704022,9610564986378
9096646866040,2018-03-25,2018-03-27,3902,69780165,2675470378065
7539003727865,2021-05-19,2021-05-17,1843,92356559,1111287396911
4851222961695,2012-08-31,2012-08-31,1699,46013637,6533102667535
8799517240437,2022-02-28,2022-03-02,3348,94365740,3744518874537
1490648528957,2022-07-18,2022-07-16,2810,17234481,0006975377871
7130299336528,2017-08-09,2017-08-10,3101,23244290,4283231921375
6486160673652,2016-08-20,2016-08-22,3510,99112257,3454709729996
6442897034715,2012-10-14,2012-10-14,4068,90613258,1016425972708
0947788825091,2013-09-02,2013-09-04,4386,25681604,2262543374613
7261328079359,2022-08-24,2022-08-26,2121,24958127,8960126874911
3626262968413,2017-07-05,2017-07-07,1427,62055239,2368989368138
3916244133800,2011-09-30,2011-09-29,3988,28278962,7083842213060
1532781723582,2013-07-24,2013-07-26,4951,62140737,9964263554209
9332200215498,2022-07-23,2022-07-25,2942,57500881,1032480350848
0862032272776,2016-01-17,2016-01-16,4117,53280060,1288260586437
8251059094164,2018-11-28,2018-11-27,2308,49335095,5692494139677
6669898538374,2014-10-18,2014-10-16,3216,19414386,5289474323104
7376815062360,2018-01-11,2018-01-11,3854,61576650,2409829967934
1256688640451,2013-07-03,2013-07-02,4807,46657312,2504689024442
7729102142588,2019-02-09,2019-02-09,3060,94692471,6669709273678
6145693493846,2020-12-21,2020-12-23,1880,64136493,8679077710093
0888526935880,2018-11-11,2018-11-13,2079,75513788,2657366786956
0699187612351,2016-01-30,2016-02-01,2319,00252027,7282972953703
2696991808275,2017-01-24,2017-01-26,2906,52902055,3943029704238
6579385739477,2015-03-30,2015-03-30,2634,56102987,4581122824362
3949966944294,2014-08-12,2014-08-12,3915,62456982,0914573828643
0277577453014,2014-04-14,2014-04-13,4501,54457782,7731660693082
5129307023736,2013-03-02,2013-03-03,2497,49202816,3251885742906
7017886138591,2022-08-18,2022-08-17,3700,57773551,5255613671047
0496250762841,2013-11-15,2013-11-16,2685,92150331,5831492301987
7736754849314,2016-10-10,2016-10-08,1007,41016152,1472719453504
6373945918919,2019-12-24,2019-12-23,2641,10818985,2843189465134
2109260766676,2014-01-06,2014-01-07,2108,46017185,1088391622741
6206484999517,2015-05-31,2015-05-31,2717,15828712,2560570309333
7390102924704,2014-12-28,2014-12-26,1917,36637713,0068447092682
9477581121232,2019-11-08,2019-11-06,3981,57078878,7838907448730
9969435291166,2014-06-19,2014-06-20,4665,15550293,4069453465701
9979004330073,2018-04-16,2018-04-18,2475,34017715,5014401915141
6498624127687,2012-01-01,2011-12-30,4176,58109595,4779563417773
3129847468617,2020-11-24,2020-11-24,2233,99274795,8098163508787
9848209808598,2020-05-03,2020-05-03,3279,96736739,0334288518415
3962670115675,2015-06-10,2015-06-09,4382,12866519,8909341338631
1665902935998,2022-02-11,2022-02-11,2902,18786569,8645852787260
3332036508838,2013-02-22,2013-02-24,1815,06933791,0075144271036
9762510730884,2021-03-20,2021-03-22,3206,06096021,7779030465105
6929717892996,2015-04-14,2015-04-13,1984,28654506,7320865402713
1724031918026,2015-02-28,2015-02-26,3006,26742946,0126566877563
3723759254926,2015-02-13,2015-02-13,3168,11808046,2347350012184
1307529284560,2019-01-16,2019-01-16,1859,70664355,4970152586522
6688724723012,2022-04-21,2022-04-20,1481,57678139,5650345137890
3071141633669,2016-01-21,2016-01-21,3197,86220835,7661105734110
1147574110281,2016-02-18,2016-02-18,3844,61567009,1290183326663
9418790263818,2011-10-03,2011-10-02,4938,45327308,3018971925854
8028324867668,2016-12-08,2016-12-06,3421,34682258,7559179061884
0018599619145,2022-09-20,2022-09-21,1200,05281435,7833262028658
0598880926485,2019-04-14,2019-04-16,2743,70588118,2726953089685
1359265024474,2020-12-20,2020-12-20,1378,82150099,2389366752913
3290241226872,2013-11-21,2013-11-19,1336,24125178,7092658121698
2918752928795,2021-10-14,2021-10-12,2086,87957938,8627949070486
2506354011078,2018-08-29,2018-08-27,3412,44195090,2272651820988
2128073778003,2021-04-02,2021-04-03,4887,39775887,6781407196360
9166248477712,2011-01-19,2011-01-18,3432,15703781,5277033911480
9181795590011,2014-05-30,2014-05-31,1973,21444029,9141938294244
3980236101863,2013-11-26,2013-11-26,3443,65796108,2044071559348
9564438157688,2017-06-07,2017-06-08,4648,83689178,4381975064652
0761394860167,2014-06-29,2014-06-28,4721,25076783,1203612466090
5339250582413,2020-08-13,2020-08-14,1904,09247888,0456840153152
8313104475899,2013-06-06,2013-06-04,1921,92007222,8607794127542
9610986729355,2011-10-05,2011-10-05,2358,01465303,4254933890184
2145963663294,2013-12-06,2013-12-06,3189,17116992,4869087019475
4634957910332,2012-11-22,2012-11-21,3216,40784663,7920627540778
4952798999416,2013-02-14,2013-02-12,3325,67468225,2664518069973
5341294306634,2012-12-20,2012-12-19,3730,79479943,1673043894951
9357370757968,2022-08-31,2022-08-29,1211,18442540,9877164861843
3581746927006,2021-01-24,2021-01-23,1077,09283633,9547204331529
5402257634338,2018-07-07,2018-07-06,2253,45778339,4992816106211
8146987710043,2011-01-30,2011-01-30,1097,00231039,2956253164267
4551485052078,2022-02-11,2022-02-13,3333,86827591,4800940121492
3282248793686,2011-01-17,2011-01-17,3920,54643536,5375709701806
9781157891970,2018-08-12,2018-08-13,4515,86035897,8360321822883
3456666287823,2015-06-07,2015-06-07,4396,17974370,9576651380590
9251058521738,2016-09-16,2016-09-17,2360,97523239,4886721727503
4755970094196,2015-03-29,2015-03-27,3545,00221092,2194556202068
4234899700147,2012-07-15,2012-07-16,1895,49390681,4152549917298
7306605548095,2019-12-30,2020-01-01,3629,89410837,7160409109025
7677186509950,2011-12-22,2011-12-20,4334,17469753,0713032245317
6212912636497,2014-04-13,2014-04-12,1097,39410153,0286194775447
9669878292385,2019-07-03,2019-07-04,1515,70077568,8711831354096
8964606291557,2022-05-30,2022-05-31,3525,32408980,0560088758618
0600150990307,2018-09-25,2018-09-24,2530,70926675,7163226394513
9346330721903,2018-01-03,2018-01-04,3209,11188025,4894266959501
0528023323581,2014-11-19,2014-11-20,2560,45887031,1601560890309
1234050365317,2017-05-19,2017-05-19,1629,61598539,7164418234068
7488549752582,2013-01-22,2013-01-21,1354,78450745,3397684632571
6881391856582,2014-08-24,2014-08-22,2310,95097220,7588436539255
3394027913724,2015-07-19,2015-07-20,3500,75520366,5024716144914
8573858554848,2019-11-25,2019-11-25,4536,15146441,0785645793721
4493080063724,2015-10-27,2015-10-25,4529,02806884,9249559193332
0203128130172,2021-12-03,2021-12-01,4922,00912341,1541618290197
4720627858179,2018-07-08,2018-07-10,2580,75388539,1117050925944
6929908635777,2014-09-06,2014-09-07,4859,52885341,6787910880161
8839215521695,2011-12-25,2011-12-24,3894,12685080,2721237999797
0085102062460,2019-10-02,2019-10-02,1955,69813122,3771267357479
3597569171519,2021-03-27,2021-03-26,4597,44445836,1436223682805
9384691280530,2022-11-16,2022-11-18,2237,38813405,6288843847868
3880715033107,2015-10-19,2015-10-17,1789,64829333,8874106412836
1300373874604,2018-06-04,2018-06-06,2240,94619829,3352020404991
9410199440784,2022-01-09,2022-01-08,2402,90268441,3885504251366
4815911861109,2022-03-03,2022-03-01,2104,82946432,1658776516622
5503676818436,2011-02-05,2011-02-06,1896,91504920,5488248427653
6422850035713,2020-03-15,2020-03-17,2914,21759178,1247532981080
6113303485352,2011-05-06,2011-05-06,4428,14596858,1638197084344
0183990537654,2018-10-23,2018-10-25,3215,92176041,2901534289580
9100097587239,2017-09-13,2017-09-15,3908,57027494,2846810107533
3626302669980,2018-08-01,2018-08-02,4255,15434739,8410080996551
1648002246898,2015-02-13,2015-02-14,2137,68417710,3991472271548
9343897309605,2015-12-14,2015-12-12,3695,45418693,9923965039353
4154294577772,2018-11-04,2018-11-04,4699,06663506,2281218187358
1244553921934,2021-11-14,2021-11-16,4318,90720222,4281928804154
6134474038864,2021-08-17,2021-08-18,4604,42629429,6087212036762
3232244220310,2018-11-30,2018-12-02,4525,13413644,1215259625556
6450131339809,2012-11-09,2012-11-07,4184,92049123,1711655505534
5486724767613,2012-11-27,2012-11-26,1560,77944221,6905145779375
1294106955862,2011-02-21,2011-02-22,2964,03096536,3352876512178
7126074035755,2017-05-05,2017-05-05,4229,97873419,7781315978255
5784441142455,2014-01-18,2014-01-18,1454,79011495,1656138688628
6255444960319,2018-05-11,2018-05-12,1467,02662428,6717722583844
4388876661713,2021-07-13,2021-07-13,2068,38807985,6817837339630
8511017646904,2020-12-15,2020-12-14,1803,65340691,0459359101539
3188689119927,2015-12-17,2015-12-15,1667,82697846,8536389301015
9389551482505,2018-03-20,2018-03-19,3993,89518212,1620254119700
7317291375421,2017-09-29,2017-09-27,4391,99575793,2090558943377
8378028667980,2018-01-21,2018-01-23,1308,33365992,3957028683104
0507818958245,2013-11-29,2013-11-30,2880,77164674,1848017626849
5593242260318,2019-10-23,2019-10-24,1242,69281143,8622866218997
2868119327870,2011-07-01,2011-07-02,3099,60838575,3771957091188
8633744721478,2013-11-21,2013-11-22,1356,41143575,1161275304572
3222683152532,2012-08-12,2012-08-11,3035,23243620,9268647387576
4483875282591,2022-08-17,2022-08-16,2367,37728946,9542641637708
5964159099344,2017-04-19,2017-04-18,2394,76662317,0880693174314
2222916920298,2018-08-06,2018-08-05,3208,33101583,3395076656266
2916940324879,2018-03-22,2018-03-23,3978,67921058,3902712774521
6144885019406,2012-07-26,2012-07-28,3921,08093004,4401971345835
4814939169853,2013-10-09,2013-10-07,1927,13731625,1058302167487
6673937007929,2013-09-06,2013-09-05,2928,77224385,1524892229664
9507747881875,2012-04-18,2012-04-19,3472,99211684,0897700022131
6497636995963,2020-04-20,2020-04-19,2051,25366020,4714453192071
5628714483466,2011-04-09,2011-04-09,3600,10488942,9107225639983
5334242612215,2017-04-27,2017-04-25,2800,50401635,8266646441450
5175976572112,2019-08-22,2019-08-21,4116,73611851,9860675123227
3770728526102,2013-12-02,2013-12-04,1983,95872810,6687725246902
5879786891530,2013-02-06,2013-02-05,3018,68982669,5800087164061
1927764670975,2014-05-29,2014-05-27,4011,55039932,3153454508008
4467984370134,2013-08-04,2013-08-02,4111,40483726,3557094281305
7957933513349,2011-10-24,2011-10-22,2504,32620122,7427018523919
9129803616575,2018-05-20,2018-05-20,1403,83194078,1582062721714
6973954379277,2017-05-24,2017-05-24,2385,80959342,5513466527318
7159074214547,2012-03-22,2012-03-21,1161,36290529,8783211562056
0588620557260,2015-10-21,2015-10-22,4843,16108097,3480387991189
6881666544664,2018-10-30,2018-10-29,2214,97834861,1126580051931
3873055673232,2020-10-02,2020-10-02,2027,80496991,5847922603330
7803159782857,2022-07-30,2022-08-01,1628,80770008,9594148638955
8576163013017,2021-12-22,2021-12-23,3463,19361734,6202388250938
3848204184464,2018-10-30,2018-10-30,1433,15147677,9410107598477
5499217463336,2016-02-11,2016-02-12,3181,00982207,9839347745883
7129158015865,2012-03-19,2012-03-19,4894,38030925,5017385875968
2476197860136,2020-07-06,2020-07-05,3911,65575666,6145071290128
0368213359965,2014-10-23,2014-10-23,3964,23995574,1782950947459
6714448122494,2016-01-27,2016-01-27,4477,38777509,8756224258926
0749367197137,2012-08-12,2012-08-10,2892,14967375,1644267381213
5404304529123,2019-01-06,2019-01-04,4104,18803488,5279087794576
2258164498982,2018-04-06,2018-04-05,2635,06691509,3332385343401
5894517588336,2014-05-06,2014-05-06,1207,07079566,3868133741101
5021197615483,2020-02-03,2020-02-04,4218,44901691,0355268183126
6578846415936,2014-04-29,2014-04-27,4810,00816328,4333240852952
9135623406036,2012-09-04,2012-09-06,4542,20201227,6598169541266
4648172656623,2011-01-23,2011-01-22,3945,98829033,8661594250244
6439158019024,2018-08-13,2018-08-11,2507,57624808,1130490466860
8542775054922,2022-08-29,2022-08-29,2904,54298378,4345092601381
7182108676370,2022-05-05,2022-05-07,1686,15070012,4250614398864
8495866609016,2017-08-18,2017-08-18,1707,49204322,8376454817511
3066535323912,2021-02-03,2021-02-03,2237,21926648,1010459681513
6027300631561,2014-12-23,2014-12-25,2739,74775378,9092461240843
3884932523182,2014-07-31,2014-08-02,4914,57792538,2247540004251
4455622270724,2020-08-07,2020-08-09,2561,95691411,7068418009070
7408064307579,2022-11-05,2022-11-06,3208,96168509,5435974065765
8313486985580,2012-10-16,2012-10-18,4074,74595884,7271208545911
7960768059630,2014-03-06,2014-03-07,4773,31121804,6210431052248
7541457338207,2019-03-08,2019-03-08,1488,23908031,7775463960163
7940307704160,2012-12-31,2013-01-02,3582,86305709,2510992972813
4984764019699,2012-06-11,2012-06-13,3145,50313143,7304036420287
1966663881563,2019-10-25,2019-10-26,4144,87913484,8320330342215
5974831442535,2015-11-28,2015-11-27,3267,07635977,6237274369968
8942397220543,2013-05-09,2013-05-07,3363,83937729,5556589879803
8268694988260,2020-07-02,2020-07-03,4089,92107724,9920326733769
0568199761381,2015-08-24,2015-08-22,3640,36289349,3693641320810
7378560385152,2012-08-04,2012-08-05,1954,46176745,1604429160056
0455137317970,2012-08-18,2012-08-19,3911,95810188,5507348205104
7418432679153,2022-10-14,2022-10-16,2863,65403426,7759701884664
9794754334252,2020-11-06,2020-11-05,4988,51351717,7112951201115
6226177189001,2022-02-23,2022-02-24,4545,46395290,5201644269326
3936295908165,2013-05-12,2013-05-11,3040,28659556,1602123320738
7559254685165,2016-05-30,2016-05-30,4680,97939955,3361744446354
4636494063892,2021-03-15,2021-03-16,1234,47171619,5704258134634
2050831518210,2021-12-25,2021-12-24,1580,62449724,0471601800007
