SiteID,Street Num,Street Name,State,ZipCode,Unit,Site Name,Property_type
7075938876600,580,Long Land,DE,39638,A,"Shelton, Moore and Richards",residential
9487968149469,806,Gabriel Forest,PA,11846,C,Clark-Montoya,residential
1955812116502,3843,Joseph Tunnel,MD,99644,B,Nguyen-Johnson,commerical
6185978003216,039,Elliott View,MI,47315,C,Waters Inc,commerical
6772337322325,7855,Rush Street,IL,84754,A,Black-Allen,commerical
4494764255275,16510,Joseph Glens,SD,63182,C,"Schmidt, Phillips and Jacobs",residential
1314033976867,436,Jill Forks,MT,14025,C,"Arias, Scott and Perkins",residential
2144486972388,85018,Linda Street,OR,79407,A,"Shields, Nguyen and Lewis",residential
9781086728859,00816,Hanson Haven,MD,17248,C,Jackson and Sons,commerical
8281849583370,13934,James Road,NH,83533,B,Sanchez-Howe,commerical
1174532104891,290,Mccall Underpass,AZ,90734,B,"Snyder, Dominguez and Diaz",residential
4569510916691,0494,Gill Isle,NY,70164,A,"Elliott, Steele and Barton",commerical
6175391881492,549,Osborne Corners,VA,95058,A,Walker-Leon,residential
2613226370819,630,Richard Via,AL,01032,C,Eaton LLC,residential
3428049169309,328,Bradley Ford,VT,36884,B,"Turner, Williams and Rogers",commerical
7761837972450,4121,Kelly Lodge,NC,12857,B,"Cruz, Smith and Shields",commerical
1892062022767,894,Bartlett Ways,IL,27634,A,"Graham, Hamilton and Lyons",commerical
5244508114653,3813,Claire Port,NV,45077,B,Weeks-Montgomery,commerical
5757687978126,75748,Sullivan Fords,NM,77172,A,Knight and Sons,commerical
3215290357261,78140,Jason Station,DC,89651,C,Cooper PLC,residential
0023766652184,22696,Luke Villages,OR,20612,A,Ray-Lewis,commerical
3887678018769,82838,Walker Overpass,HI,37635,A,Jackson-Brown,commerical
3010024320517,550,John Hollow,NC,28151,C,Robinson PLC,commerical
9412583978576,28749,Madison Manor,FL,91348,B,Davis PLC,residential
9149641717456,50882,Tyler Port,SC,99479,B,Clark and Sons,commerical
6944445338707,8831,Jonathan Estate,UT,13268,B,Casey PLC,residential
1683345592707,1031,Robert Pike,AK,24475,C,Wright Ltd,residential
9981342476474,896,Chad Trace,ND,60143,C,Martinez and Sons,commerical
9034766010912,4096,Robinson Prairie,WY,93404,B,"Prince, Moore and Nicholson",commerical
1539418708585,0297,Phelps Circles,IL,18901,C,Wilson-Griffin,residential
7311823259098,59567,Hannah Plaza,TX,79413,B,"Jenkins, Hansen and Riggs",commerical
0165715122031,93396,Donna Tunnel,CT,50029,B,Crawford-Williams,residential
0997523424089,6014,Dennis Square,NC,13006,C,Durham-Thomas,commerical
6138264843157,3688,Bullock Hills,SD,44144,B,Lucas PLC,commerical
3833420388482,586,Caitlin Radial,TX,40290,B,Hansen-White,residential
7640991887339,47929,Porter Summit,NH,71742,B,Reynolds Group,commerical
3765036781350,4014,Jacqueline Divide,NE,72626,B,Andrade-Henderson,residential
1158195873523,336,Kimberly Estate,WI,49806,A,"Ingram, Adams and Mata",commerical
2111236085773,1125,Middleton Summit,ND,35095,C,Vasquez-Goodman,residential
5973789145642,27146,Tyler Circle,WV,57824,C,"Duncan, Gaines and Haynes",residential
7406362613750,14787,Joshua Street,MN,16793,C,English-Roberts,residential
2346503559842,617,Cervantes Island,CT,33302,C,Thompson PLC,commerical
7128273936819,9861,Morales Camp,MO,13480,C,"Lambert, Davis and Davila",commerical
2311013739497,409,Jennifer Lakes,ID,19818,C,Wong Ltd,commerical
9598752755671,0562,Edwin Valleys,MO,35849,C,"Alvarez, Weeks and Ward",residential
8090730374856,0381,Hill Tunnel,OK,17633,C,Brown and Sons,residential
2748470418731,8717,Samantha Corners,SD,72708,B,"Jones, Nelson and Miller",residential
9404288075582,623,Hurst Plains,PA,86752,C,Cunningham Group,residential
7074785699066,2334,Andrew Dam,KS,09261,C,Schultz-Carey,commerical
0466167878515,3241,Terri Ports,AR,07501,A,Perry-Ford,residential
8720295040063,17611,Patton Trace,AZ,29298,C,"Obrien, Blake and Mccullough",commerical
4532309634328,38808,Angela Stream,IL,15473,B,Blair-Gray,commerical
1355178854306,3491,Michael Station,FL,28990,B,Long-Richardson,residential
6160798022708,087,Kirk Points,SC,04049,C,"Robles, Joyce and Salinas",residential
6534735066351,550,Ayala Flats,MN,87309,C,Harvey-Wood,residential
8899876439906,514,Willie Wells,IA,07671,C,Marks LLC,residential
9926721895323,507,Stanley River,AZ,52832,C,Lowe-Hernandez,commerical
2389136823034,918,Monique Brooks,AK,56639,B,"Anderson, Adkins and Brown",residential
2128904775362,67651,Barr Road,FL,68965,C,Neal-Carr,commerical
4818650145424,78550,Krista Pines,VA,15529,B,"Henson, Knight and Barker",residential
4172470169641,1821,Jessica Field,MO,18370,B,Watson-Miller,residential
5387488429383,037,Hanson Extensions,WY,41895,B,"Sanders, Fritz and Johnson",commerical
1262513886772,23241,Chavez Lock,AR,94963,B,Mills Group,residential
2333951297778,36555,William Villages,CT,76200,C,Spears Ltd,residential
3395683062429,44377,Sarah Throughway,PA,14148,B,Koch LLC,commerical
6845769564950,007,Jamie Manor,FL,89572,A,Gilbert-Anderson,commerical
3269150757241,1879,Kristina Turnpike,MA,81895,A,Sullivan-Watkins,commerical
0259020654841,5785,Rojas Fork,AR,43842,A,"Cline, Hill and Brown",commerical
3594487411925,232,Kurt Track,KY,50710,B,Wright-Jacobs,residential
3423645160743,2511,Monica Groves,MT,31018,C,Anderson Ltd,residential
4777880025442,0387,Gibson Point,NY,27045,B,"Moore, Lewis and Welch",residential
7000903365490,781,Lisa Point,CA,80067,A,Fuller LLC,commerical
7441526904947,504,James Ports,CT,92934,B,"Bryant, Thompson and Curtis",residential
7739320349188,380,Neal Greens,MS,12562,B,Tucker-Freeman,commerical
3731665169524,42943,Kenneth Forks,WV,91531,C,Hogan Group,commerical
3489883703548,43260,Banks Plains,KY,38322,B,Smith-Vargas,residential
7170346266811,6114,Walton Lakes,MN,61185,B,Berry and Sons,residential
0957611462393,4984,Susan Grove,AK,17456,B,Hoover-Smith,residential
9765378096314,8593,Amy Vista,MO,97887,B,Brown Group,residential
5221805993600,343,Sandy Meadow,ND,68170,A,"Fox, Gray and Huffman",residential
4899952005333,66855,Stephens Port,CT,94379,C,Maldonado Group,commerical
6107701639981,6369,Mary Viaduct,AZ,91467,B,Lewis-Stewart,commerical
8109710338143,944,Johnson Crescent,IA,54576,A,Allen Ltd,commerical
6489648416307,146,West Row,UT,11302,C,Montgomery Ltd,residential
8267730234453,9900,Cheyenne Village,SC,92482,B,"Armstrong, Barton and Hughes",commerical
2756403818817,50974,Hendricks Haven,LA,40730,A,Johnson-Hopkins,residential
0081959062974,64581,Peter Viaduct,OK,55230,A,"Wood, White and Reyes",residential
7116902624404,354,Greer Ridges,IN,97522,B,Taylor-Ortiz,commerical
9717782976331,5458,Brandy Forge,KS,95896,C,Stephens-Williams,residential
2703025341391,33460,Jeffery Heights,CT,01692,A,Morgan LLC,residential
3987512498228,48012,Jackson Track,TX,91609,A,Harrison LLC,residential
6027462192641,77685,Randall Ville,KS,01873,A,Waller-Mason,residential
8816021676894,6498,Green Road,MI,36049,B,Fletcher and Sons,residential
2235127265706,64512,Evans Lights,KS,24528,A,Garner PLC,commerical
8431277668136,5914,Janice Drive,WV,05983,B,"Knight, Singh and Cohen",residential
1416372109019,0906,Green Forges,TN,08466,B,Marsh Ltd,residential
0287769844346,7345,Jeffrey Mission,AZ,40916,B,Baker-Schneider,commerical
5146863092990,488,Christopher Turnpike,AR,55046,A,Jennings and Sons,residential
8938012412745,276,Patterson Mews,VT,95535,C,Harris and Sons,commerical
5979956958275,516,Christopher Mills,MO,49446,B,"Joseph, Simpson and Daniels",commerical
1234462227364,784,Hector Landing,KY,99790,A,"Wright, Davenport and Smith",commerical
0959264839010,92689,Haynes Key,NV,77250,C,Cooper Inc,commerical
4525397739402,57191,Daniel Meadows,LA,65164,C,"Rivera, Oliver and Fleming",residential
3647288385138,269,Graham Dale,TX,86660,B,Oliver-Long,residential
8390935687110,80296,Kevin Station,ID,55073,A,Hale Inc,commerical
4555434987350,1934,Regina Stravenue,IL,50876,A,George Inc,residential
9132430482222,070,Richardson Walk,NV,96353,C,Johnson-Stewart,residential
5461012682434,275,Snow Motorway,NJ,99931,A,"Rojas, Howell and Drake",commerical
3441678585302,4774,Ashley Terrace,CT,58113,A,Richardson-Brown,residential
3362107315768,2144,Sharon Drives,ME,87350,B,Taylor-Lambert,residential
5901996056611,864,Hopkins Squares,CO,45879,B,"Crawford, Long and Brooks",commerical
7703774455887,1739,Stevens Vista,DC,77245,A,"Wolf, Baldwin and Henry",residential
8815128200452,6463,Lee Lane,NJ,20129,B,Abbott Ltd,commerical
2495899601458,2890,Singh Plain,TN,52975,B,"Johnson, Adams and Wright",residential
9089150453769,10935,Cook Vista,NJ,92631,B,Davis-Lee,residential
1960014436891,4451,Allen Falls,MI,20079,B,"Coleman, Vance and Guzman",commerical
0852471584226,52327,Lisa Cape,FL,27354,A,"Hicks, Brown and Lee",commerical
6086486604271,523,Hawkins Key,IN,74890,B,Young PLC,residential
7222347497081,4691,Arthur Parkway,IN,28462,C,"Smith, Underwood and Martinez",residential
9976868952212,2995,Christopher Divide,AK,07035,C,"Fuentes, West and Lewis",commerical
3253578492433,254,Kenneth Loaf,KS,20165,A,Gonzales PLC,commerical
1101337517465,92495,Wallace Springs,AK,64812,A,Carter and Sons,residential
4623372524538,329,Roberts Canyon,ID,47546,C,"Larson, Blevins and Chapman",residential
4746997297295,38947,Williams Tunnel,NY,33105,B,Munoz LLC,commerical
7161997125411,0639,Jeremy Walk,NE,86809,B,White Inc,commerical
9752807565565,099,Salas Forest,KY,86915,A,Anderson-Waller,residential
1851271525759,686,Sanchez Walk,VA,14874,C,Palmer-Taylor,commerical
8553005710327,98421,Davis Ford,PA,43062,C,Hubbard Ltd,residential
7984190395852,484,Jimmy Orchard,OR,61804,C,Mclean-Hunt,residential
2417219903349,253,Gregory Villages,RI,83424,B,Davis-Willis,residential
7092084457323,45341,Donald Hills,OH,58177,B,Brown Inc,commerical
6618475984110,32615,Simon Tunnel,TX,96905,B,"Clark, Marsh and Pruitt",residential
8951170486533,6751,Baker Springs,CA,73864,B,Watkins and Sons,commerical
5033696905927,7375,Alicia Mountains,NY,04636,C,Stokes Ltd,commerical
2002000750426,050,Kurt Row,MT,91662,B,"Stewart, Robinson and Tucker",residential
1573690970001,64647,Adams Mews,FL,28892,A,Porter PLC,residential
2721406681454,55797,Monroe Shoals,KY,75700,C,Owens LLC,residential
9610564986378,73458,Woodward Divide,TN,85435,B,Salazar-Lam,commerical
2675470378065,510,Jeffrey Avenue,KS,56974,A,Rodriguez LLC,commerical
1111287396911,8668,Rachael Mill,IN,98944,C,"Smith, Mason and Harris",commerical
6533102667535,938,Mitchell River,TN,64356,C,"Brown, Johnson and Rose",commerical
3744518874537,897,Christopher Manor,CT,57495,B,Gallagher-Ferguson,commerical
0006975377871,2368,Nichole Groves,NC,83135,B,Sanchez PLC,commerical
4283231921375,21864,Andrew Fort,MN,90781,B,Ruiz and Sons,residential
3454709729996,2394,Dunn Parkways,MO,64095,C,"Craig, Gray and Walsh",residential
1016425972708,4335,Stephanie Greens,NM,83782,B,"Porter, Miller and Jimenez",residential
2262543374613,391,Hunter Key,FL,93569,C,Stewart PLC,commerical
8960126874911,9288,Nash Cliff,AR,94652,B,Joseph-Hansen,commerical
2368989368138,938,Roy Islands,VT,66815,A,Frey-Jones,residential
7083842213060,3807,Debbie Drive,MA,04498,C,"Morales, Macdonald and Benson",residential
9964263554209,419,Cooper Circles,FL,60287,B,Montgomery Ltd,commerical
1032480350848,237,Robinson Prairie,HI,11435,B,Vasquez-Vega,residential
1288260586437,698,Brian Inlet,WY,70323,C,"Humphrey, Moore and Davies",commerical
5692494139677,46934,Wright Locks,ID,81443,A,"Perez, Morgan and Hernandez",commerical
5289474323104,37363,Collins Locks,DE,36688,C,Blair and Sons,residential
2409829967934,09557,Greer Trail,WA,38898,C,Williams-Long,residential
2504689024442,1029,Hancock Curve,NC,45355,A,Huang-Sloan,residential
6669709273678,13225,Justin Haven,DE,80851,C,"Ballard, Lane and Hunt",residential
8679077710093,20627,Robert Isle,IA,00723,B,Little and Sons,commerical
2657366786956,4445,Davis Run,AZ,55605,C,Herman-Medina,commerical
7282972953703,37562,Ricky Key,WI,42075,B,Smith-Wong,residential
3943029704238,173,Watson Via,NV,23532,A,Hayes-Burton,commerical
4581122824362,3227,Thomas Ridges,FL,10449,A,"Taylor, Collins and Mcgee",commerical
0914573828643,7369,Rivas Radial,FL,08422,A,Russell-Cooper,residential
7731660693082,39245,Miller Well,HI,43847,A,Nelson LLC,residential
3251885742906,5338,Heath Prairie,ID,23600,A,"Bruce, Dougherty and Wilson",commerical
5255613671047,244,Butler Green,AK,76724,A,Mendoza-Wilson,commerical
5831492301987,180,Selena Plaza,GA,92116,C,Morrison-Walker,commerical
1472719453504,27133,Stacey Courts,OK,06901,B,Ross Inc,residential
2843189465134,056,Jennifer Terrace,MD,52003,B,Hess PLC,commerical
1088391622741,155,Melissa River,RI,84228,C,"Mack, Davis and Duncan",residential
2560570309333,30685,Torres Lodge,NE,85536,B,"Whitaker, Wells and Smith",residential
0068447092682,55889,Russo Trail,GA,96818,A,Hamilton-King,residential
7838907448730,118,Boone Forest,PA,56582,B,"Salas, Johnson and Evans",commerical
4069453465701,691,Valencia Streets,IL,16968,B,Stevenson LLC,residential
5014401915141,62830,Smith Harbor,GA,12837,A,Reyes Ltd,residential
4779563417773,367,Anthony Skyway,IA,36359,A,Stafford-Foley,commerical
8098163508787,25417,Bradley Union,NM,43067,C,Richards LLC,commerical
0334288518415,6878,Shelly Unions,LA,89556,A,Moore LLC,residential
8909341338631,9435,Mueller Row,WV,41106,A,Shaffer-Stanley,residential
8645852787260,81355,Ronald Fords,VT,03261,A,Mcdonald-Austin,commerical
0075144271036,97290,Lewis Mills,TX,98575,B,"Hill, Armstrong and Bradley",commerical
7779030465105,5823,Castro Path,SD,67991,C,"Richardson, Hull and Ramsey",commerical
7320865402713,2667,Joseph Ways,OK,85496,C,Lopez LLC,residential
0126566877563,535,Quinn Forges,AK,28699,C,"Coleman, Gonzalez and Gonzalez",residential
2347350012184,3453,Nicholas Mills,AK,65040,A,Russell and Sons,residential
4970152586522,45859,Richard Tunnel,NY,36930,C,Nunez Group,commerical
5650345137890,9691,Klein Motorway,VT,61280,A,Stevens-Grimes,commerical
7661105734110,322,Wood Prairie,SC,26674,A,Wood-Vega,residential
1290183326663,191,Weber Ridge,ID,38833,C,"Campbell, Bennett and Santiago",commerical
3018971925854,09309,Donald Forest,WI,40145,A,Smith LLC,residential
7559179061884,1254,Tina Islands,CA,96133,C,"Mays, Barrett and Perkins",commerical
7833262028658,16961,Leah Spurs,IL,12906,C,Robertson Inc,commerical
2726953089685,4188,Ortega Curve,WV,27777,C,Banks Inc,residential
2389366752913,0897,Renee Spring,KY,68316,A,Mcintosh and Sons,commerical
7092658121698,8736,Torres Skyway,KY,51925,A,Arias LLC,commerical
8627949070486,884,Beth Corners,NY,96596,B,"Robinson, Beasley and Martinez",commerical
2272651820988,7801,Jennifer Tunnel,DE,61901,B,Perez-Collins,commerical
6781407196360,62725,Price Spur,PA,51283,C,Jenkins-Cervantes,residential
5277033911480,9066,Monica Club,NE,05110,B,Rodriguez-Fox,residential
9141938294244,12739,Diana Village,NY,72575,C,"Boyd, Montes and Browning",commerical
2044071559348,4041,Williams Inlet,DC,02681,A,Mendez and Sons,residential
4381975064652,230,Christopher View,NE,54462,B,Garcia-Jones,residential
1203612466090,0246,Cervantes Estates,WV,53211,A,"Bailey, Cooper and Page",residential
0456840153152,93131,Charles Turnpike,TN,47595,A,"White, Jacobs and Terrell",residential
8607794127542,4415,Wilcox Extensions,DE,24271,C,Young and Sons,residential
4254933890184,08844,Tonya Creek,TX,77179,A,Jones PLC,residential
4869087019475,490,Lisa Path,KS,86670,C,Garcia-Ellis,commerical
7920627540778,84905,Nelson Spurs,NM,48125,C,Ochoa-Diaz,residential
2664518069973,7243,Shaw Turnpike,AR,36341,B,"Sanchez, Long and Greene",commerical
1673043894951,91923,Sean Fords,AZ,78337,B,"Tyler, Santos and Robinson",commerical
9877164861843,940,Cox Greens,IN,10045,B,Bautista-Hammond,commerical
9547204331529,26336,Joshua Way,CT,26943,A,"Sutton, Thomas and Clark",residential
4992816106211,63169,Parks Pike,NY,19882,B,Beck PLC,residential
2956253164267,03447,Miranda Rapids,IL,81493,C,Hayes-Mathews,commerical
4800940121492,3668,Jeanne Parkway,NY,93190,B,"Copeland, Martinez and Parker",commerical
5375709701806,1981,Miranda Ridges,WV,91329,C,Cantrell-Armstrong,residential
8360321822883,0726,Theresa Streets,MO,06307,C,Bradford-Edwards,residential
9576651380590,28125,Curtis Mountain,UT,87569,A,"Silva, Mata and Curtis",residential
4886721727503,73513,Dean Expressway,NE,58988,C,"Elliott, Garrison and Woods",residential
2194556202068,6214,Tara Common,IN,27181,A,Mendoza Ltd,residential
4152549917298,70038,Sean Meadows,WV,28557,B,Herrera-Butler,residential
7160409109025,83021,Hughes Road,NV,17917,C,"Caldwell, Anthony and Vincent",residential
0713032245317,101,Todd Mission,WY,81704,C,"Webb, Harmon and Blake",residential
0286194775447,4571,Hunt Greens,NY,92034,C,Patel-Tran,residential
8711831354096,607,Martinez Turnpike,VA,36236,B,Martin PLC,residential
0560088758618,0520,Jose Parkways,TX,82601,C,"Boyer, Simon and Chavez",commerical
7163226394513,1973,Jessica Roads,HI,61116,B,Ferguson-Sanchez,residential
4894266959501,0097,Brianna Square,OK,42974,A,Johnson LLC,commerical
1601560890309,2741,Rios Parkway,PA,49067,A,Salazar Inc,residential
7164418234068,37344,Tran Skyway,IA,40017,B,"Nichols, Copeland and Olson",residential
3397684632571,600,Mitchell Mount,MO,94127,C,Guerra-Wallace,residential
7588436539255,609,Lisa Way,NV,21347,C,Knight Inc,commerical
5024716144914,7526,Todd Lights,NH,32760,A,Mora-Smith,residential
0785645793721,208,Thompson Estate,IL,79291,C,"Parsons, Perkins and Taylor",residential
9249559193332,242,Jason Stream,RI,58408,A,Richardson PLC,commerical
1541618290197,4539,Brittany Fall,OH,49219,A,Butler-Schmidt,residential
1117050925944,52144,Hunter Garden,NH,57704,B,Johnson-Woods,commerical
6787910880161,87614,Kelly Manor,CO,47292,B,Rogers-Shaw,residential
2721237999797,0024,Jones Hollow,AL,31936,C,Walter-Taylor,residential
3771267357479,10790,James Mountain,TN,68258,A,"Diaz, Nelson and Park",residential
1436223682805,60115,Gonzalez Rest,IN,33630,A,Baker Inc,residential
6288843847868,6097,Morgan Well,NH,13313,B,"Richardson, Watts and Heath",commerical
8874106412836,213,Joshua Lodge,HI,86631,C,Roberts Inc,commerical
3352020404991,3107,Castaneda River,LA,50217,B,Rose PLC,residential
3885504251366,90691,Alexis Underpass,LA,03466,A,Hart and Sons,commerical
1658776516622,8301,Robles Terrace,KS,35946,C,Spencer-Estrada,residential
5488248427653,5078,Shelby Heights,IN,68549,A,Patrick PLC,commerical
1247532981080,03218,Brent Heights,VT,31998,B,Gilbert-Robinson,commerical
1638197084344,44153,Hendricks Trail,MT,81593,B,Rodriguez-Holloway,residential
2901534289580,74326,Nicole Square,MN,88443,C,Mcclain-Wyatt,residential
2846810107533,511,Stacey Mount,ME,76673,B,Garcia-Gardner,residential
8410080996551,2059,Miller Neck,OR,37394,A,"Smith, Larson and Roberts",residential
