BidID,Cost,ReceivedByEmployeeID
5433764327390,19101,68039011
4144209757511,99267,76224942
8304903872224,79588,85990791
4072016372231,10913,68492120
5270877062523,34830,32367171
9258052451269,65609,38786433
9394851787748,45687,99020910
6513159051129,57025,81545841
1681373254109,80856,28349921
2462412884667,42528,42327417
0117250379272,38499,72724194
2830161443686,23974,09559646
6100320498502,67490,93876346
2546592650783,23264,74438334
9502997898918,69060,07927140
6147846742788,53488,74062461
3160199842267,15266,52363917
9405892264652,26483,82165062
1498567439170,20764,13530549
9190188256519,97475,84546470
3438607111909,92421,62481281
0190617843470,64471,71134581
9900781624406,84031,12388530
8655794449980,27015,78095311
1728348381696,96981,20574628
7544271238364,72081,61631793
3474546416927,21612,06130145
6741290656723,96810,10018194
2101292360938,50648,79930918
6251532202194,36808,83329951
8094830057633,33505,80246404
9402889979490,49641,31043311
0113297045149,43676,87218411
0006082637998,73293,03396346
2291040871776,21856,20888916
8558439192527,99637,03002988
9917164155600,49564,08068163
0121499944184,13837,58084823
3499293054307,30914,56437546
3676327691312,67929,33282602
5483540200195,59798,37510244
3896174847353,65495,90032936
8610295611434,83117,31527002
2313850120049,47240,07099489
6977019833414,61900,57007816
9412941767941,51354,10335741
4198317765791,42649,45861260
0250673374674,85791,74601783
6795451975727,12062,79940535
9150331282963,47027,89097830
3729853389557,54763,61460386
9826405883502,56032,31915939
9766014894905,28787,06506650
7889116676650,52318,98275205
4758113655629,17230,53413901
8862795666265,39671,13456757
3005284755247,54358,14535727
6237153504893,47050,85621701
8350750508984,48792,85335103
8650801710060,73213,22405838
9810030011164,71329,69560316
1312042781069,23429,23755383
7261506462690,48026,09766068
6809643077134,84821,92982475
3206242486276,78460,25486599
0075804058847,91172,44378721
6289630990545,73326,40067704
0228522484669,72647,36472727
9926363718257,27511,52408045
7511508041424,10449,41867563
1069790167750,54194,96247099
5840362846398,97957,48435659
5659491340819,85621,94652635
4471482670054,32833,24496483
3130628704756,81145,38633478
1920839216269,70021,97865438
3880778823301,56077,81033430
9817081069588,33662,94804690
8349709514459,24814,69686818
8883932087057,53370,20268473
0761577353592,17364,90586507
1766454356993,26565,49565553
0703240649786,38233,60065551
8343350816580,18230,08878175
5729845882071,62189,97377122
2038829840956,28851,51211981
1210848011598,74340,63036480
9339664497002,60262,94305777
9714719925615,35221,24125895
2416380903479,96911,41609606
2031674607293,28917,90168116
3800485920964,40920,31575652
3926417966722,49011,70300819
6492106135467,48518,36350339
7164166524619,89034,56913576
1080363515853,72231,67528394
2678563143724,55271,57011882
0072991606233,28656,52739491
2182242965977,26112,72013281
3066359834557,78683,45742149
5682654816579,25140,71460338
5616658705683,95915,66153177
5336565348802,83816,69565816
0775218326159,78177,59030386
0559356116755,99945,44163983
7766795294422,97095,23546844
9968662808543,78868,56929447
2916740375149,29331,43358199
5968430655007,32564,42086086
7074577418684,51950,95419572
2213278156050,14594,31489218
8537513843517,88704,44729882
5173649450835,62029,75215637
0986488698017,13687,96113073
1500766663222,87399,80155164
2632225166063,16772,39735546
1995367891905,98916,82711801
4865858308250,62431,31718462
2503988639944,75058,22702098
6534105996455,55356,10991329
0697232882780,88927,68361105
3606138366994,96683,37273941
3082873400115,90570,09317925
5735587812399,92974,66479574
9230641423901,70378,01912029
3480977899598,53289,73376514
6732675225559,53406,91085078
5415210450951,31060,63314229
3849332109961,42038,29252428
7241087411485,94265,30832053
4680155912708,82718,82153496
3068318958618,74366,59173298
6269179285302,41230,43366255
5156336922884,58257,24556095
3860390400234,72024,94107968
5783317689360,81985,01932379
2201077341883,98615,56519877
6457547403025,45007,68140755
7702348186165,93110,21478543
5722094698257,81154,75798383
9520799896352,98943,74415878
4872343382749,47056,42097914
3846578874912,19647,02827506
4808730490476,29133,04887201
2004098390836,88090,44828691
4387263805624,30417,49088915
1861421732036,95800,63643169
6866179349357,45707,73467854
2050059997101,30883,64213149
4903760934294,99644,89943595
9293062291665,82166,86559201
7934667196017,30945,19791500
8320337642790,17242,86238908
9564432233043,63634,35984856
0589118457314,62613,07872693
2761717015104,80268,08152299
1379448053442,11233,81883431
7747424591228,84969,21327902
7192507032967,98443,04868866
5626255234639,69262,24527187
2292869676863,33267,06388799
0775445244325,42295,61949164
9919695451909,90692,35817970
1144860322786,38500,28186304
5982283977680,40017,66742135
0386056356774,87518,62030625
7909169421905,73822,17909365
8728264492707,57713,61118805
4008219178363,46143,75372972
2763718902841,56190,62497459
2433324562554,38475,20311001
3902288064026,65176,48084413
6164219783506,83835,20321246
4705823316562,57520,22714985
4213177688360,84994,93363808
9911627134324,65573,54767959
8388923795497,26019,28288701
8594167711845,46611,43219414
1153128186305,22593,76910890
1155905670212,53503,77954190
4400069837788,10711,10163535
2211621414321,26899,93238755
7478847457128,71398,36137145
3947051981124,82458,05710928
0939531371009,23325,32648591
7457001363642,73138,66115977
0818941042771,56971,77838513
1697239763401,11817,72535738
4493367401058,60949,65474921
9135119308370,62812,46313287
0168135575890,79335,18073997
9631541712940,59298,02464466
9823848744278,34981,51172657
8564831425316,95442,81795659
8489654755023,99114,96548202
8550945177494,68460,72599716
5851150722237,58174,45484964
2517804848502,28902,78023987
9481666049274,44635,97104292
6230251424681,22448,59330387
2462542126354,79575,46739957
7707567107564,79860,04180210
7495784480385,60339,82298296
9991526814725,95541,78385085
4220789868868,57798,89375655
5328612750072,13164,28776949
1752284410134,39206,74992799
1121076152857,54295,46665188
2501546959978,63266,60294494
4765407661921,71795,39013736
3714292298225,53991,92112117
7166713835544,21229,96893548
2032971999296,27617,45822049
8691206542597,15490,94500783
0520217999626,52332,38774478
8287966031473,44723,05924738
4276122672272,58943,66040606
2596308817320,18070,28857730
8750588859768,66888,58460610
1361654935094,69445,87594126
1770775408828,89690,82302924
6693831855976,43646,39706027
3920133233274,53736,29677450
8238303727115,87366,55591119
5609645463994,46974,52377839
2588584190426,69027,17409070
1475168019505,76428,71896557
4033702132041,95089,13266233
3542111382684,42649,54398436
4751956472156,15348,96853214
2341256896190,77385,82243043
6551877156016,44317,62600330
2729992656016,10239,40260242
3680462054789,23811,11389507
4901939419115,20955,96373101
7658830978094,21445,00350174
4454706649784,52142,83546228
4282287633331,43478,92242197
1431500927297,65323,69558962
6123838039913,11148,45957208
0891126788473,17342,27605073
6732104111958,29428,24582940
8186545638914,23101,90867675
3239125738537,86878,39394248
8693195201196,40305,00567763
8214729466920,84990,48899765
4695084649830,67903,27377406
0388138678729,27953,38565809
0263738460397,87281,30623897
0179872406255,11621,41950746
8676057505779,52485,05856336
2940448385407,77340,43001804
0721278172120,56474,52201523
1035516311455,48614,56212075
3597917973673,93392,38585678
4646156495299,38286,28906087
4546032706160,19110,42878926
7716969621073,96433,70524628
0029538138429,21228,98732517
9768395849307,14562,20770662
9608803321745,87674,63866148
9523115421412,96275,47438767
3033563850772,63374,54978133
9270988416891,68774,32324563
7866098994569,45455,18299649
5621232095456,21193,33479347
1339987336147,92228,90444562
2460427242786,57607,68969417
1152209105983,79493,40893921
3172992166457,48757,18978599
8323754068839,92771,29651108
3261535437502,38446,96385371
8492219302563,47773,63767124
6158643955691,50130,95093925
3309104303787,82585,83466762
7227101240958,90524,57779249
3350226105407,66015,48839037
8164856762214,40911,85733107
1804501335789,79017,34972298
2690445689977,87909,78911161
2817749104450,20544,77490391
3700606077211,46309,74048892
8815249273830,32073,08073587
6651225147069,95899,95800134
4385984042656,83495,50231997
0646323492049,49012,47772540
5222372780570,21778,27602577
3959050357794,96727,71958194
9786248683922,73787,18624632
8618719886444,94177,67628841
4893795461844,36787,81193257
4373632879143,11335,94377217
9596466574335,12154,22482761
9810268225944,35255,89108376
4615029216316,86931,76498350
4642228138316,29309,86245333
1923862674082,30845,26568188
4637351431083,67641,53147905
7032922106211,32476,95367880
3877432139113,88126,35471868
4827714283590,87761,89337547
5546386839902,75199,38198489
1762488585903,65891,55830935
4297324314890,87463,65766798
6829930077692,77603,20503987
2933320429023,88505,88881096
5167743630156,59668,36703777
2077906536573,22190,91835437
9897662101517,71237,32524130
2334802760304,44343,55513814
8901832161094,89667,68953041
3466172974919,86482,29711284
4755639030701,12767,13075446
0509481755435,87273,33554754
9508816650163,42240,17034456
8758169949679,32056,85607330
2022189504474,83693,06761059
7809498967580,97935,79692311
6851795863080,52031,18247053
6459665230330,15418,54985858
1312388121031,11554,64227870
4388411019566,18472,27919927
9838841367546,89402,40601403
1420679577419,54105,99970932
1439605855750,73293,53791399
0254825738338,69738,10708781
6061916399811,73945,01171068
9655204038505,62964,99864057
5360056298840,16409,84365262
1824626086212,88339,45037788
6613458887563,89848,20262518
6486248560225,89068,63403572
0869142964072,41181,55202336
4952865339299,34361,07768866
8158229605833,81019,81955138
6277313270084,47160,71203317
2529363861090,73312,22594549
1896587505156,81594,08987044
9479976184945,74216,61259782
5015371237110,17930,03337653
7745978757831,21029,69386879
2710379596520,54612,32094398
1851184135632,19693,41684825
1176365409037,13849,65755846
6337616787877,45134,82576516
8347183002677,30999,06756567
4616325887453,47315,31829854
2069023645320,16317,89668061
8351532559033,36776,23367838
6447241378200,41860,47730540
8192368540280,33459,78078376
8012312759394,66513,73460428
0400726619775,69223,69624476
5144248146948,94866,58361153
7989161707542,40477,01560756
1810619169970,30734,91847508
4873877770415,56583,21285837
7376438664804,89199,17081917
5070324509591,56781,48042178
2645231543117,90859,35034230
3364853759230,52376,08845030
3510565128899,84503,00819213
5678200371456,72440,49112924
2551629811754,88315,53792259
8473291076139,64261,57056227
7559548244856,84877,31488051
8528689970589,48497,24773638
6263182200567,85891,62699181
7822794965098,43421,17768191
7081198211358,83313,73603849
0359983556425,38624,73785217
8554795678491,48173,84657329
9930120516475,15809,62881807
3253406999431,37289,49762563
0697998345420,98988,40903217
2743122888238,55071,83521607
3472271849225,85510,47479135
9942729457257,83294,06809157
6733940026932,88815,84590473
2458694046305,17885,18980837
4291430721948,62373,16476073
8954316325666,23971,95864648
9254582516553,12892,68656140
0212852074768,33541,18070583
5334303849420,19350,46108388
0676440979420,29612,41012475
0999753739254,80851,51238377
9832964130445,93076,12444854
7629722174177,62604,88093727
0553011555071,12312,31275378
4506811654778,34965,20779078
4035599829486,64456,71504056
0731391770677,52833,41845554
4950647845785,24500,46154804
9053494043702,26714,65372371
4485973318714,90623,84210807
8852494087256,68026,84494559
3064359551818,14596,57979076
0762999506122,58797,91768322
9089677883797,51210,84716866
8308905053247,20142,80128946
4180870960683,33188,73969839
5566641555194,59597,49996258
2126792307276,81094,78619722
8176699921734,98538,71584355
8207963060641,13567,71924243
8966474675811,49268,86706285
4887713143387,58407,15881311
2671784355396,15067,18660944
2967608646840,43066,98958702
2404052610886,93056,73086727
8286924906983,86192,23232150
0553612004398,74141,12690398
0518403379123,48769,43524914
2185921050490,24103,44353681
4421640044548,31117,05291946
5460818638591,15241,75948665
4593275335985,10134,30399136
7019009943556,36360,59197553
6432152460229,87078,43347636
2158266717472,29377,64380056
2741135296088,60614,36528899
1174404313253,91246,62455473
6192515382512,93685,32866322
9820919516277,61264,58029442
6880482781765,76414,47677685
3946006014443,55908,54214040
9563437499126,64487,19394244
8791097029525,48313,90870422
9656415492971,61936,95148588
2742470978738,36066,64215266
9066358587175,75013,03459386
1955639004570,40580,70344738
5513535233652,60305,91902955
2377453017236,73487,56124514
5753468659178,10446,15086853
8265127429062,87832,67922338
5984162810736,37379,55411387
2665075288852,72874,38285622
7680381700923,32500,34759011
7109125897564,55453,36397891
4156473484611,37067,39372123
6336691046916,95123,44078249
5111217387947,66742,75588571
3590485969925,10902,90253621
2348846981755,98915,22028587
1664074130088,21489,75861209
2736154401803,95629,43757251
3866388840136,25964,80447696
6489540430401,37823,43339112
1446796200351,15851,78780439
9626517701103,26902,71388557
8243356607093,79598,69897573
3568004693422,42260,81478255
6025442222609,81669,81207923
1279347102916,38818,53746399
2007700413107,73198,39949141
3894273342755,43634,15480002
7192363689619,60206,57927121
7055873027930,79312,47032644
8330348382097,55265,28073369
8720437585308,30078,08297921
0590215857440,59519,89911303
8564323115800,51280,21636943
7200270198923,16538,07353697
8505247421677,60043,74213009
2922806324020,49145,67613007
6346860545539,25886,16502970
9884641656830,43203,63675696
2676712867101,28535,68292935
0533139577728,20456,05665075
9135649578335,29991,24068178
9707504898218,88086,32369069
1700093241982,40092,33588131
8456366623131,96136,51881320
0063487652957,28902,42747895
6958092840865,82426,00391054
8168848808270,77899,49276213
1799959081848,66865,16378964
8847976474303,67810,85453982
7819489655228,39513,23330276
8395870497671,70481,27122723
1090418329830,94957,95004945
8086064563059,71133,17141710
8840103063586,24772,65707814
5291713865344,32299,77183576
0597853143102,52060,61335912
7857166862354,64541,68983703
4790397108200,87894,39338907
9711779923889,50425,99535964
9000608515419,50936,26780351
8110036109225,96091,05127320
1447906392461,42408,37497477
5888240845798,11200,65231029
7765451534001,56074,67476756
8846404112275,23164,50114894
5355204732710,72983,36048557
4866495597045,23048,42397519
3537644952411,69541,76293634
9924261732528,99850,58645925
3513868945644,45411,38201394
2863721174492,40653,73707592
5609146404748,35888,14764417
4568070602747,66609,85618855
8755724305956,61399,57473109
8324690228653,86952,48962261
8652021345923,60888,96202685
7766282601160,55240,35901716
7542208602387,22966,91891082
6528876354859,78727,77139832
1645294899054,72591,71070797
5189355786595,22489,96411377
3165791027838,87515,10043929
4114269820135,17790,84065162
1689963365440,37636,95125596
2614492363604,45143,22996275
9094471060978,57869,44386221
0819478444021,94358,25317817
9255448166158,56223,39269829
0222656134902,53631,38242045
3684444037593,57962,05579501
6341931125818,47540,01154481
8327584713983,27056,10659960
4900294935841,31307,69054211
1376994799411,68186,92676268
6985906163339,81435,55738064
2052033923847,64049,93927802
9513220569918,24724,23438385
1803588126983,60936,73523727
4844738149077,36678,20772178
2041824801662,84158,43090525
4339328318006,98491,55201414
0278015890156,13430,50869671
4895882471590,95887,02387017
8052191442093,92652,91957153
7871105956140,88928,88447919
4655048464084,34230,22347398
9532264346576,54986,84273598
7604704144010,88461,21815690
6148783106435,84869,34511404
5952839563742,54849,23088979
4609250692650,38481,93433952
9970628342305,90525,29538430
3720736697875,89266,90838477
6525515594249,31303,88523057
0453281438022,35882,26693941
4941946312627,36850,35389118
5638440832025,86687,19689067
7395695726667,42792,73939573
7629197746480,74604,43252152
5961847055927,79303,80544104
4508612106289,49349,25026085
8184249463238,80609,04948056
7841056533103,66531,10580387
5523952608179,11166,53463616
9758922102623,85576,99030551
1341193082824,80543,21946776
8614973162324,71113,34146217
5215248692169,90804,26918693
7672065551723,85053,47856103
5128025956517,79073,19030968
6147683622557,98655,30014725
7315041202973,29426,20495190
0324533631006,57573,56387476
5339744690587,49934,18535785
6173942324559,10405,20256791
2064576770581,81262,55061704
0973988742159,26696,23234680
7589449509518,36255,27528563
1159196338813,26547,05215645
4472695612107,67227,31393423
4886598212058,10437,09978270
3812202735805,77724,61594357
9400266302640,66556,29060627
7997257793881,54789,23645141
4041731789877,65206,13996581
8823029212627,19964,38476808
2179041405889,92580,57243443
0527065411010,78204,84183392
4356656370230,56484,48208901
4448470245655,39775,58219638
5203659567022,49601,88205588
6345920521902,33967,80936725
4238698759863,94724,46583338
6575221939261,68568,66838586
8244341939724,35161,75906061
1768789529394,57821,68492892
3310505385425,34735,14846908
9930422654752,16854,75509286
1071913331733,17270,17077668
6606339559628,48475,00406703
5555927375700,42940,97106289
8980349155222,70227,18647570
9228961673304,92080,52790362
2996785274287,39526,73734000
5348396811479,53071,25769692
7204275868652,37068,74326860
1803325318084,48194,37387495
7066756616394,44673,21286353
4137780122397,28686,13130961
8980788486680,21435,29749454
4345527586887,67940,82457969
8875462350893,11470,46653376
8344725508161,16000,63749922
5486444194638,84602,15186232
7630688428013,92376,54113374
0901128944125,88785,47577503
6027548666899,33812,92389441
0679034547180,38478,65788950
2292991183536,13907,31119870
0334576946654,47002,24921039
7531359539888,11720,53407948
8098722282028,55912,66995753
4582435812107,84418,83758515
9405368719693,12942,46322388
5900300880218,47029,72007099
3587000404245,83874,58999240
3172976760374,47849,97693581
7926233658630,23587,62742597
2118636115659,77747,80432753
9706638865127,46973,71289540
9704422157847,20875,54999213
4608697983611,57006,39750044
8989433783990,52300,65719473
9306079254056,70449,10229781
2520436555700,14760,41707258
6332224913960,76010,03614778
0701580594094,78163,91281425
6318399824218,41783,46932457
4455706880863,38484,46114679
8260254222715,42841,38113741
0353135196101,87825,02794884
8550046947231,58565,05341108
1234772126173,20531,53029119
5401571302695,62790,61360129
7019655096729,79468,20328405
7588680934202,81602,34653814
5256951790636,61151,65417614
3355593373343,97347,44331283
8966361160727,46333,76813672
9894989881719,15203,86372343
5490502092095,13447,07610905
5688467428367,25352,39385031
8354996834500,30041,17602853
2017987838425,76825,69734465
7575760823037,74683,87043174
6326691626744,33421,35829034
9194182097055,94177,05245314
1869588163311,58292,80649939
2715230910095,11950,11063100
6685574346811,81553,69706516
4640643027246,58990,11830986
6363774763736,13072,46503831
4026615762399,83544,33274874
0739162503004,10998,50239894
7646560856348,11099,35076797
9392832906751,66737,27629413
3725006713477,88887,09953147
8365440488408,99388,27452004
1137134803876,75066,47080331
1944225003707,37369,44297244
7953892972487,59301,65788790
8308698661766,29733,87582093
6965135004078,76310,24102377
3877948947059,58542,57517797
3316575987521,29744,08798541
4483090277020,98799,47945562
0323779525193,73444,37520137
5775904512236,54693,47854154
9009335232576,69944,95685038
9147305080113,48282,48404723
4539969862092,57309,16400337
3589103097867,26756,30451940
6244209361843,66743,97855897
5814475532653,54829,30586888
4879808273819,92998,53226853
9542082900157,74684,66635864
8769775976799,70150,26094151
6051769361998,28829,20189457
2066619813132,59325,94958249
0608445675489,41890,79113489
2410530601963,84492,92570078
8320484661576,44434,26797854
4764012897916,30483,92377738
5806158125818,13250,63799743
5225664521370,40867,71977027
2409253057119,51745,36995998
9121623058351,62852,36459452
8938081741418,21073,95691213
1121597493743,45141,33731803
3531137490237,20115,48749145
2306766456883,71928,11951360
0057417939362,24910,42848011
0645539823135,41211,06918286
8354770071275,22899,43853533
4290883497967,19364,27677056
0685638016571,78003,71125602
0221851539734,20047,77118363
8840223944468,71314,54798915
5786430473137,81189,72497012
7364409015465,80855,65423639
2548735012632,24256,91239259
